731	22478	157.266972
732	0	0.032941
733	0	0.085691
734	8	125.895715
735	1000000	15004.627225
736	3015	11498.760694
737	12	12.304633
738	84	1.777689
739	339646	2734.937090
740	3	4.515514
741	513	120.835366
742	45891	198.023235
743	609742	4958.575969
744	67464	321.563453
745	7	25.304656
746	233	5.443610
747	25401	394.140196
748	115	2.733865
749	2	8.453289
750	0	0.055521
751	0	2.274297
752	0	0.678851
753	4680	31.935635
754	4	1.247211
755	0	1.769239
756	152	121.924103
757	13633	1046.613444
758	731	5.191435
759	3028	19.210485
760	389175	6485.083199
761	0	83.453200
762	0	1.126358
763	271	151.201572
764	1	1.463634
765	4837	26.604677
766	1000000	2200.797463
767	1	4.026187
768	692	33.432189
769	1	40.589487
770	1	17.180962
771	34422	1308.783905
772	1000000	3521.816881
773	0	0.081322
774	1	34.983724
775	0	653.799568
776	5	0.061771
777	0	0.111452
778	0	0.050381
779	88250	798.954590
780	0	1.856540
781	0	1.650497
782	124	53.104731
783	67314	157.767868
784	0	6.619789
785	300718	1610.915640
786	17319	122.896316
787	0	22.352447
788	89	3.341224
789	28724	904.556649
790	14	29.168149
791	0	2.013513
792	339634	6426.723360
793	0	0.069001
794	25668	2839.494502
795	0	0.068471
796	1	0.049511
797	51	0.986867
798	675	28.582868
799	207133	597.543325
800	2	1009.200993
801	30	0.901305
802	0	0.068842
803	0	0.029180
804	430777	4544.441634
805	0	0.056271
806	1000000	1931.354143
807	226848	532.979551
808	1	0.065341
809	1068	397.747586
810	1000000	7161.014147
811	0	1.145269
812	33	41.420958
813	2999	40.980931
814	6	0.638050
815	271	1.729538
816	0	9.126660
817	0	0.025810
818	82580	918.370836
819	84462	921.019458
820	350	2.783665
821	35	95.821419
822	78	1.954702
823	1000000	7204.257946
824	0	0.058471
825	8588	932.684530
826	151966	7378.400274
827	21	1.116308
828	79	16.165525
829	0	0.031441
830	0	0.014830
831	1000000	3273.511812
832	28370	1103.203395
833	454638	3686.951702
834	15801	156.081911
835	0	2.453460
836	0	100.446501
837	137	1.244150
838	0	0.080972
839	527	34.004936
840	761	8.531719
841	0	0.698901
842	8422	136.014623
843	114	1501.145060
844	0	0.052861
845	0	2.040133
846	1000000	4063.035382
847	0	0.052281
848	363	5.005932
849	464	3.501828
850	363	3.313274
851	34	0.788673
852	0	0.103352
853	15	29.019594
854	106	64.462263
855	0	0.174563
856	0	0.114291
857	930	55.644679
858	0	0.795103
859	1219	137.071259
860	1000000	8894.064024
861	0	16.900566
862	3015	11560.765612
863	3841	5212.741229
864	3841	5136.645680
865	0	23.817058
866	11580	355.587796
867	0	184.438136
868	9	8.496768
869	0	0.086801
870	4655	24.633152
871	339634	6495.628493
872	297	174.045776
873	13786	601002.671297
874	1000000	302350.697119
875	0	0.035201
876	4536	349.387387
877	21723	2042.463638
878	3523	348.698276
879	3	206.761247
880	24836	135.220313
881	0	0.417536
882	0	0.042270
883	42	396.971161
884	669797	4144.638149
885	1000000	355616.424051
886	516	15.923381
887	1000000	2527.718860
888	1000000	4267.110373
889	1000000	2414.085153
890	1000000	8516.238314
891	7914	19.722372
892	2342	4.731505
